VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk UUID,Disk Path,Capacity MiB,Raw,Disk Mode,Sharing mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
P-ZB-PROXY-OL9-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C297-42ee-f5ef-ac37-be0b34fc50ff,[FS1-P-ESX-VM-04] P-ZB-PROXY-OL9-01/P-ZB-PROXY-OL9-01.vmdk,51200.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-ZB-PROXY-OL9-01/P-ZB-PROXY-OL9-01.vmdk,,,vm-11263:2000,,OK,50065c39-093f-8db0-3199-acd64d4951a5,2025-12-15 15:34:48,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/SEGURIDAD-VM-PRODUCCION,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),vm-11263,420628e0-c64b-ea62-e3cc-994cbf15b70d,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-NSS-02,poweredOn,False,FALSE,Hard disk 1,2000,6000C29d-54f2-6653-0b97-cc2422e95fde,[FS1-P-ESX-VM-04] P-NSS-02/P-NSS-02-000001.vmdk,30730.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-NSS-02/P-NSS-02-000001.vmdk,,,vm-8037:2000,,OK,5034aa2b-1197-3c11-388e-27ff34d8f64c,2025-12-15 23:01:15,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 2.6.x Linux (64-bit),Oracle Linux 7 (64-bit),vm-8037,4234c5b7-cce9-39bd-49c0-c48b725c6288,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
T-DB-GALERA-0L95-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C298-b4a7-7733-bc52-6f70259e7739,[FS1-P-ESX-VM-06] T-DB-GALERA-0L95-01/T-DB-GALERA-0L95-01.vmdk,61440.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-06] T-DB-GALERA-0L95-01/T-DB-GALERA-0L95-01.vmdk,,,vm-8616:2000,,OK,5006bb5f-0fcd-e6a2-3454-e63dc6f1ec4d,2025-12-23 14:07:44,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),vm-8616,4206ddf0-7bc0-42de-0a36-b619ab941fd6,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-HUBI-PYTHON-OLNX-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C29f-6a76-d789-55d8-391ad98f4df8,[FS1-P-ESX-VM-08] P-HUBI-PYTHON-OLNX-01/P-HUBI-PYTHON-OLNX-01-000003.vmdk,112650.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-08] P-HUBI-PYTHON-OLNX-01/P-HUBI-PYTHON-OLNX-01-000003.vmdk,,,vm-1323:2000,,OK,5034e5c2-6ef5-62f7-9165-5df9e8425add,2025-12-19 22:02:19,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/Discovered virtual machine,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-1323,423475c2-6231-63ea-61fc-de07f8acd46b,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-APP-INFOREDESTI-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C292-f673-f376-7a8b-2bf41c17d4b9,[FS1-P-ESX-VM-04] P-APP-INFOREDESTI-01/P-APP-INFOREDESTI-01-000005.vmdk,40960.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-APP-INFOREDESTI-01/P-APP-INFOREDESTI-01-000005.vmdk,,,vm-8110:2000,,OK,5006edce-bde2-6923-63e0-572cde33a6aa,2025-11-29 22:03:16,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),vm-8110,42063c2f-cc64-78cc-6e78-ca4ddb6fdde7,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-ARBITRAJE-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C299-ae7a-bb8b-2f5b-24e913865428,[FS1-P-ESX-VM-03] P-ARBITRAJE-01/P-ARBITRAJE-01-000002.vmdk,81940.48,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-03] P-ARBITRAJE-01/P-ARBITRAJE-01-000002.vmdk,,,vm-8063:2000,,OK,50342e44-7afe-f353-6fa9-b7b22c75a3bc,2025-12-09 17:06:54,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,CentOS 4/5 (64-bit),CentOS 7 (64-bit),vm-8063,423415d5-b36f-5b03-fc23-4452b4fb995c,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-WORDPRESS-OL-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C29e-5e9f-86fd-52d6-97301bccaac3,[FS1-P-ESX-VM-03] P-WORDPRESS-OL-01/P-WORDPRESS-OL-01-000005.vmdk,112650.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-03] P-WORDPRESS-OL-01/P-WORDPRESS-OL-01-000005.vmdk,,,vm-8043:2000,,OK,5034b711-1de6-b8e6-16b7-eeb5264af375,2025-12-06 06:04:00,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/SEGURIDAD-VM-PRODUCCION,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-8043,42344140-da18-e992-b982-9d5079604230,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-WORDPRESS-OL-01,poweredOn,False,FALSE,Hard disk 2,2001,6000C291-42e4-8135-5692-48494cfcf4e4,[FS1-P-ESX-VM-03] P-WORDPRESS-OL-01/P-WORDPRESS-OL-01_1-000005.vmdk,102410.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 2,1,1,noSharing,[FS1-P-ESX-VM-03] P-WORDPRESS-OL-01/P-WORDPRESS-OL-01_1-000005.vmdk,,,vm-8043:2001,,OK,5034b711-1de6-b8e6-16b7-eeb5264af375,2025-12-06 06:04:00,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/SEGURIDAD-VM-PRODUCCION,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-8043,42344140-da18-e992-b982-9d5079604230,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-IMP-GW-WAF-02,poweredOn,False,FALSE,Hard disk 1,2000,6000C29f-e76e-af24-be90-dc5c1bd23a30,[FS1-P-ESX-VM-04] P-IMP-GW-WAF-02/P-IMP-GW-WAF-02.vmdk,163840.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-IMP-GW-WAF-02/P-IMP-GW-WAF-02.vmdk,,,vm-8102:2000,,OK,50349212-063a-37bb-f5d0-65d66d75a8ab,2025-12-20 06:01:35,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/SEGURIDAD-VM-PRODUCCION,Red Hat Enterprise Linux 7 (64-bit),CentOS 7 (64-bit),vm-8102,4234bf1d-a3d6-6fdf-bf02-13c029de2aef,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-MONITOREO-UCS,poweredOn,False,FALSE,Hard disk 1,2000,6000C29c-228f-d863-8935-07874a7c1c97,[FS1-P-ESX-VM-01] P-MONITOREO-UCS/P-MONITOREO-UCS.vmdk,87040.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-01] P-MONITOREO-UCS/P-MONITOREO-UCS.vmdk,,,vm-10203:2000,,OK,5006c2c7-9ef1-25c0-d9db-1cfb0c75e746,2025-12-13 22:01:50,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),vm-10203,4206d0f2-bac5-4653-23d3-6ee8d8273b29,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-ZB-PROXY-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C296-1136-3a8b-4e06-ba8641ed452f,[FS1-P-ESX-VM-04] P-ZB-PROXY-01/P-ZB-PROXY-01-000001.vmdk,16394.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-ZB-PROXY-01/P-ZB-PROXY-01-000001.vmdk,,,vm-1306:2000,,OK,50348937-ecf3-568d-a70e-5645dcd02218,2025-12-15 15:33:13,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/SEGURIDAD-VM-PRODUCCION,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-1306,423480a9-b418-490f-7ee3-658fccfaf05c,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-BAN9-APP-04,poweredOn,False,FALSE,Hard disk 1,2000,6000C29e-18e1-8e83-65fc-05d555520d76,[FS1-P-ESX-VM-04] P-BAN9-APP-04/P-BAN9-APP-04-000002.vmdk,102400.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-BAN9-APP-04/P-BAN9-APP-04-000002.vmdk,,,vm-3845:2000,,OK,50065739-67d2-24ba-23e2-89f73432d509,2025-12-10 01:05:06,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/INFRA-VM-PRODUCCION-BANNER,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),vm-3845,4206aefb-ab92-1593-0d5a-71d53f690314,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-BAN9-APP-04,poweredOn,False,FALSE,Hard disk 2,2001,6000C29f-18d9-d4ad-6fba-764e83d7cdf8,[FS1-P-ESX-VM-04] P-BAN9-APP-04/P-BAN9-APP-04_1-000002.vmdk,61440.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 2,1,1,noSharing,[FS1-P-ESX-VM-04] P-BAN9-APP-04/P-BAN9-APP-04_1-000002.vmdk,,,vm-3845:2001,,OK,50065739-67d2-24ba-23e2-89f73432d509,2025-12-10 01:05:06,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/INFRA-VM-PRODUCCION-BANNER,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),vm-3845,4206aefb-ab92-1593-0d5a-71d53f690314,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-BAN9-APP-04,poweredOn,False,FALSE,Hard disk 3,2002,6000C29a-37a6-341d-b3b0-11cfc3c9efaa,[FS1-P-ESX-VM-04] P-BAN9-APP-04/P-BAN9-APP-04_2-000001.vmdk,81920.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 3,2,2,noSharing,[FS1-P-ESX-VM-04] P-BAN9-APP-04/P-BAN9-APP-04_2-000001.vmdk,,,vm-3845:2002,,OK,50065739-67d2-24ba-23e2-89f73432d509,2025-12-10 01:05:06,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/INFRA-VM-PRODUCCION-BANNER,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),vm-3845,4206aefb-ab92-1593-0d5a-71d53f690314,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
T-APP-ORPHEUS-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C29b-7d9b-3d94-c022-f5624bd41a26,[FS1-P-ESX-VM-05] T-APP-ORPHEUS-01/T-APP-ORPHEUS-01-000007.vmdk,71680.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-05] T-APP-ORPHEUS-01/T-APP-ORPHEUS-01-000007.vmdk,,,vm-11203:2000,,OK,5006c9f6-f7ad-ef24-e08a-9d74b3bdce07,2025-12-19 16:03:43,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),vm-11203,4206ee32-c614-dd01-911c-3ac0c491754e,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-ACR-CLOUD-03,poweredOn,False,FALSE,Hard disk 1,2000,6000C296-81da-029f-77fb-1c73906c4e7a,[FS1-P-ESX-VM-04] P-ACR-CLOUD-03/P-ACR-CLOUD-03.vmdk,8192.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-ACR-CLOUD-03/P-ACR-CLOUD-03.vmdk,,,vm-12436:2000,{AB53A0F1-AD54-480f-80BB-FC72DC41DF53},,500625ea-9235-da9f-baef-18997619a747,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 3.x Linux (64-bit),Other 6.x or later Linux (64-bit),vm-12436,42065194-5ccd-be00-daa7-c5796f72e592,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-ACR-CLOUD-03,poweredOn,False,FALSE,Hard disk 2,2016,6000C294-081b-59b0-a0a1-8d4731f54fe5,[FS1-P-ESX-VM-04] P-ACR-CLOUD-03/P-ACR-CLOUD-03_1.vmdk,1024.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1001,Hard disk 2,0,0,noSharing,[FS1-P-ESX-VM-04] P-ACR-CLOUD-03/P-ACR-CLOUD-03_1.vmdk,,,vm-12436:2016,{AB53A0F1-AD54-480f-80BB-FC72DC41DF53},,500625ea-9235-da9f-baef-18997619a747,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 3.x Linux (64-bit),Other 6.x or later Linux (64-bit),vm-12436,42065194-5ccd-be00-daa7-c5796f72e592,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-ACR-CLOUD-03,poweredOn,False,FALSE,Hard disk 3,2032,6000C299-d6f4-52ab-efd3-c60518233200,[FS1-P-ESX-VM-04] P-ACR-CLOUD-03/P-ACR-CLOUD-03_2.vmdk,16384.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1002,Hard disk 3,0,0,noSharing,[FS1-P-ESX-VM-04] P-ACR-CLOUD-03/P-ACR-CLOUD-03_2.vmdk,,,vm-12436:2032,{AB53A0F1-AD54-480f-80BB-FC72DC41DF53},,500625ea-9235-da9f-baef-18997619a747,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 3.x Linux (64-bit),Other 6.x or later Linux (64-bit),vm-12436,42065194-5ccd-be00-daa7-c5796f72e592,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-ACR-CLOUD-03,poweredOn,False,FALSE,Hard disk 4,2001,6000C292-d147-9173-a3f7-8446e29a3871,[FS1-P-ESX-VM-07] P-IMP-MX-WAF-01/P-IMP-MX-WAF-01.vmdk,870410.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 4,1,1,noSharing,[FS1-P-ESX-VM-07] P-IMP-MX-WAF-01/P-IMP-MX-WAF-01.vmdk,,,vm-12436:2001,{AB53A0F1-AD54-480f-80BB-FC72DC41DF53},,500625ea-9235-da9f-baef-18997619a747,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 3.x Linux (64-bit),Other 6.x or later Linux (64-bit),vm-12436,42065194-5ccd-be00-daa7-c5796f72e592,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
T-APP-LIB-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C297-fc5d-2673-e393-17844302b9c4,[FS1-P-ESX-VM-05] T-APP-LIB-01/T-APP-LIB-01-000001.vmdk,61440.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-05] T-APP-LIB-01/T-APP-LIB-01-000001.vmdk,,,vm-9059:2000,,OK,5006c559-ad71-c7c5-088d-6f97a4a31258,2025-12-19 16:03:15,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),vm-9059,42061960-81e7-8b25-c368-825b61edc0fe,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-QUALYS-02,poweredOn,False,FALSE,Hard disk 1,2000,6000C293-c1d7-0175-ad6f-9136970632a2,[FS1-P-ESX-VM-03] P-QUALYS-02/P-QUALYS-02-000001.vmdk,57344.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,TRUE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-03] P-QUALYS-02/P-QUALYS-02-000001.vmdk,,,vm-7009:2000,"Qualys Virtual Scanner Appliance - VMware vSphere vApp, build:qVSA.x86_64-3.10.89-2.vApp",OK,5006c1c2-539f-d02c-61b0-5973d9c5f75f,2025-12-06 22:10:56,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/SEGURIDAD-VM-PRODUCCION,Red Hat Enterprise Linux 7 (64-bit),Other Linux (64-bit),vm-7009,4206a35b-2b6b-83dc-65c0-829fdb244fe3,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-BAN9-BEPBRIM-01,poweredOn,False,FALSE,Hard disk 1,2000,6000C29c-1d00-ae03-7d45-190bfd2b878e,[FS1-P-ESX-VM-04] P-BAN9-BEPBRIM-01/P-BAN9-BEPBRIM-01-000001.vmdk,102400.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-04] P-BAN9-BEPBRIM-01/P-BAN9-BEPBRIM-01-000001.vmdk,,,vm-3730:2000,,OK,50063a01-4c90-b7b6-6462-4c90f55baeac,2025-12-10 01:04:44,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/INFRA-VM-PRODUCCION-BANNER,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),vm-3730,42068edb-1241-e6a5-c38d-50f77eb006d9,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-BAN9-BEPBRIM-01,poweredOn,False,FALSE,Hard disk 2,2001,6000C290-0493-8e39-cc14-4bba355d92ec,[FS1-P-ESX-VM-04] P-BAN9-BEPBRIM-01/P-BAN9-BEPBRIM-01_1-000001.vmdk,61440.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 2,1,1,noSharing,[FS1-P-ESX-VM-04] P-BAN9-BEPBRIM-01/P-BAN9-BEPBRIM-01_1-000001.vmdk,,,vm-3730:2001,,OK,50063a01-4c90-b7b6-6462-4c90f55baeac,2025-12-10 01:04:44,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/INFRA-VM-PRODUCCION-BANNER,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),vm-3730,42068edb-1241-e6a5-c38d-50f77eb006d9,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-BAN9-BEPBRIM-01,poweredOn,False,FALSE,Hard disk 3,2002,6000C294-aa2e-d548-fe9d-d883a7ca4fe8,[FS1-P-ESX-VM-04] P-BAN9-BEPBRIM-01/P-BAN9-BEPBRIM-01_2-000001.vmdk,81920.0,FALSE,vim.vm.device.VirtualDisk,sharingNone,False,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 3,2,2,noSharing,[FS1-P-ESX-VM-04] P-BAN9-BEPBRIM-01/P-BAN9-BEPBRIM-01_2-000001.vmdk,,,vm-3730:2002,,OK,50063a01-4c90-b7b6-6462-4c90f55baeac,2025-12-10 01:04:44,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm/INFRA-VM-PRODUCCION-BANNER,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),vm-3730,42068edb-1241-e6a5-c38d-50f77eb006d9,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-KOVM-CLC-01-CLON,poweredOn,False,FALSE,Hard disk 1,2000,6000C294-1fc2-fa8d-b775-6be881409a1a,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_103-000001.vmdk,204810.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 1,0,0,noSharing,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_103-000001.vmdk,,,vm-16177:2000,,OK,50064aeb-9879-534c-e44e-376c6bef7ae7,2025-12-23 02:08:22,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-16177,42061de5-e99f-04ae-e6c0-559980db876b,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-KOVM-CLC-01-CLON,poweredOn,False,FALSE,Hard disk 2,2001,6000C299-0673-bae8-d680-e5bfaba79a9c,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_105-000001.vmdk,51210.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 2,1,1,noSharing,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_105-000001.vmdk,,,vm-16177:2001,,OK,50064aeb-9879-534c-e44e-376c6bef7ae7,2025-12-23 02:08:22,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-16177,42061de5-e99f-04ae-e6c0-559980db876b,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-KOVM-CLC-01-CLON,poweredOn,False,FALSE,Hard disk 3,2002,6000C29d-866b-8531-45b9-9c0c87ea964e,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_107-000001.vmdk,51210.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 3,2,2,noSharing,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_107-000001.vmdk,,,vm-16177:2002,,OK,50064aeb-9879-534c-e44e-376c6bef7ae7,2025-12-23 02:08:22,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-16177,42061de5-e99f-04ae-e6c0-559980db876b,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-KOVM-CLC-01-CLON,poweredOn,False,FALSE,Hard disk 4,2003,6000C29b-51fd-0e06-b53c-d362c948c61a,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_109-000001.vmdk,51210.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 4,3,3,noSharing,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_109-000001.vmdk,,,vm-16177:2003,,OK,50064aeb-9879-534c-e44e-376c6bef7ae7,2025-12-23 02:08:22,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-16177,42061de5-e99f-04ae-e6c0-559980db876b,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
P-KOVM-CLC-01-CLON,poweredOn,False,FALSE,Hard disk 5,2004,6000C299-3021-cb4a-ee61-2387f9c43d07,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_111-000001.vmdk,51210.24,FALSE,vim.vm.device.VirtualDisk,sharingNone,True,FALSE,FALSE,FALSE,normal,1000,0,-1,1000,Hard disk 5,4,4,noSharing,[FS1-P-ESX-VM-08] P-KOVM-CLC-01-CLON/P-KOVM-CLC-01-CLON_111-000001.vmdk,,,vm-16177:2004,,OK,50064aeb-9879-534c-e44e-376c6bef7ae7,2025-12-23 02:08:22,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,/USFQ/vm,Other 2.6.x Linux (64-bit),Oracle Linux 8 (64-bit),vm-16177,42061de5-e99f-04ae-e6c0-559980db876b,p-vc-01.usfq.edu.ec,b4509789-2388-4298-aee8-97cf83caf1ba
